,Trial,Score,Parameters
147,147,0.95075077621473,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008368046823520061), ('l1_ratio', 0.45350621843698147)]"
148,148,0.9508143600483102,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000587548284401322), ('l1_ratio', 0.4930502532785771)]"
149,149,0.9502471474299327,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('alpha', 0.0005821834860049251), ('l1_ratio', 0.4957918801707267)]"
150,150,0.9508074044232325,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005420993756497354), ('l1_ratio', 0.5201065679722872)]"
151,151,0.9508017871681818,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005245435322982707), ('l1_ratio', 0.5295463378041567)]"
152,152,0.9508132172408945,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006144914365468043), ('l1_ratio', 0.5395431741318497)]"
153,153,0.950791175887729,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006407672736595494), ('l1_ratio', 0.5516573532108876)]"
154,154,0.9505446016254767,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000777929215693367), ('l1_ratio', 0.6216581022980328)]"
155,155,0.9417538620977833,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('alpha', 0.0006678955601839346), ('l1_ratio', 0.4122442359191405)]"
156,156,0.9506580256216969,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000871482220137957), ('l1_ratio', 0.48684029949407476)]"
157,157,0.9508021739594369,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006015397136421607), ('l1_ratio', 0.5730380068203654)]"
158,158,0.9472483760815518,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('alpha', 0.0001361177885730557), ('l1_ratio', 0.45692595075918147)]"
159,159,0.9508210183866526,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007685179456607703), ('l1_ratio', 0.3999151880472086)]"
